119,40.0083,-75.2047,1 0.01419 3 0.00038 4 0.00038 5 0.00153 7 0.00019 8 0.00058 11 0.00019 13 0.01054 15 0.00038 16 0.00153 21 0.00422 23 0.00058 24 0.00288 26 0.00134 27 0.00019
120,40.6772,-73.8437,1 0.00575 2 0.00115 3 0.00019 4 0.00038 5 0.00077 6 0.00019 7 0.00019 8 0.00019 9 0.00019 11 0.00019 13 0.00959 15 0.00077 16 0.00058 20 0.00058 21 0.00115
121,28.662,-81.3406,1 0.02627 2 0.00058 4 0.00038 5 0.00192 6 0.00019 12 0.00038 13 0.01898 14 0.00058 15 0.00153 16 0.00038 18 0.00038 21 0.0023 22 0.00019 23 0.00096 24 0.0023
122,35.1116,-78.879,1 0.03528 2 0.00077 3 0.00077 4 0.00077 5 0.00134 7 0.00038 8 0.00019 10 0.00019 11 0.00058 12 0.00077 13 0.02147 14 0.00019 15 0.00134 16 0.00249 19 0.00019
123,33.9237,-84.3044,1 0.00939 2 0.00019 5 0.00019 13 0.00364 14 0.00019 15 0.00058 16 0.00038 21 0.00019 23 0.00019 24 0.00038 26 0.00038 28 0.00019 30 0.00019 32 0.00096 34 0.00019
124,33.7793,-84.2412,1 0.00613 4 0.00077 5 0.00134 8 0.00019 11 0.00019 12 0.00077 13 0.00383 14 0.00019 15 0.00077 16 0.00058 21 0.00134 23 0.00019 24 0.00115 26 0.00038 27 0.00058
125,32.6365,-96.9354,1 0.00613 2 0.00038 4 0.00019 5 0.00019 7 0.00019 8 0.00038 9 0.00019 10 0.00019 13 0.00575 15 0.00038 16 0.00038 18 0.00019 24 0.00134 26 0.00077 32 0.00173
126,33.9444,-117.461,1 0.00709 5 0.00019 8 0.00019 13 0.00613 14 0.00019 15 0.00019 16 0.00058 18 0.00019 19 0.00019 21 0.00096 23 0.00019 24 0.00077 32 0.00038 34 0.00038 36 0.00019
127,41.7049,-88.1111,1 0.00882 2 0.00038 3 0.00096 4 0.00058 5 0.00115 8 0.00019 11 0.00019 13 0.00479 14 0.00019 15 0.00038 16 0.00058 19 0.00019 20 0.00019 21 0.00038 24 0.00077
128,40.7307,-73.983,1 0.00901 2 0.00019 3 0.00058 5 0.00058 11 0.00038 13 0.00613 15 0.00038 16 0.00077 21 0.00058 22 0.00019 23 0.00019 24 0.00115 26 0.00058 27 0.00019 28 0.00038
129,34.1242,-117.362,1 0.00709 2 0.00019 5 0.00019 13 0.00729 14 0.00019 15 0.00038 16 0.00058 18 0.00019 21 0.00096 26 0.00019 32 0.00077 34 0.00019 37 0.00134 40 0.00019 41 0.00019
130,45.6691,-73.7655,1 0.0163 13 0.04237 15 0.00019 20 0.00058 32 0.00038 36 0.00019 87 0.00038 90 0.00019 104 0.00019 188 0.00019 196 0.00019 262 0.00019 279 0.00115 312 0.00019 366 0.00134
131,33.9829,-118.281,1 0.03413 2 0.00115 3 0.00038 4 0.00096 5 0.00345 6 0.00038 7 0.00019 9 0.00038 11 0.00019 12 0.00019 13 0.0163 14 0.00058 15 0.00173 16 0.00134 21 0.00345
132,43.7278,-79.3305,1 0.01419 4 0.00019 5 0.00077 7 0.00038 8 0.00019 13 0.00824 15 0.00115 16 0.00019 21 0.00038 24 0.00077 26 0.00038 32 0.00038 34 0.00019 36 0.00077 37 0.00153
133,35.6005,-77.3655,1 0.02339 2 0.00038 4 0.00058 5 0.00115 6 0.00019 8 0.00019 11 0.00058 13 0.00959 15 0.00077 16 0.00058 18 0.00077 20 0.00115 21 0.00249 24 0.00383 26 0.00038
134,39.1618,-86.5529,1 0.01285 2 0.00019 3 0.00038 5 0.00077 7 0.00019 8 0.00019 12 0.00058 13 0.00479 15 0.00077 16 0.00096 18 0.00019 20 0.00038 21 0.0023 23 0.00019 24 0.00134
135,42.209,-83.5879,1 0.00997 2 0.00115 3 0.00058 4 0.00019 5 0.00038 6 0.00077 7 0.00019 11 0.00077 13 0.00863 15 0.00153 16 0.00134 21 0.00249 24 0.00019 26 0.00096 28 0.00019
136,37.6059,-77.5176,1 0.01246 2 0.00038 3 0.00019 5 0.00077 7 0.00019 8 0.00038 12 0.00019 13 0.01016 14 0.00038 15 0.00173 16 0.00134 20 0.00038 21 0.00173 24 0.00115 26 0.00077
137,33.4264,-86.8849,1 0.01189 4 0.00019 5 0.00058 13 0.00518 15 0.00058 16 0.00077 19 0.00019 21 0.00058 23 0.00019 24 0.00134 28 0.00019 32 0.00115 34 0.00038 36 0.00038 37 0.00038
138,40.7068,-73.698,1 0.03183 4 0.00019 5 0.00096 6 0.00019 7 0.00019 8 0.00019 13 0.01534 15 0.00058 16 0.00115 20 0.00019 21 0.00058 23 0.00019 24 0.0023 26 0.00038 32 0.00383
139,33.8417,-118.239,1 0.01074 2 0.00058 3 0.00019 4 0.00058 5 0.00096 13 0.0092 14 0.00019 15 0.00058 16 0.00077 24 0.00153 25 0.00019 26 0.00038 27 0.00019 32 0.00173 34 0.00058
140,33.9625,-118.366,1 0.02377 2 0.00038 3 0.00077 4 0.00038 5 0.00115 6 0.00077 7 0.00058 8 0.00019 9 0.00038 12 0.00077 13 0.02531 15 0.00211 16 0.00173 21 0.00671 24 0.00441
141,40.7993,-73.9287,1 0.00882 5 0.00058 7 0.00019 8 0.00019 12 0.00038 13 0.00479 15 0.00077 16 0.00211 21 0.00058 23 0.00019 24 0.00058 25 0.00019 26 0.00058 27 0.00019 32 0.00134
142,33.5633,-85.0736,1 0.00959 4 0.00058 5 0.00077 6 0.00038 13 0.00479 14 0.00019 15 0.00038 16 0.00019 18 0.00019 21 0.00173 23 0.00019 24 0.00019 26 0.00038 32 0.00038 36 0.00058
143,47.0744,-122.439,1 0.01131 2 0.00077 3 0.00058 4 0.00058 5 0.00038 7 0.00038 11 0.00019 13 0.00537 15 0.00096 16 0.00115 20 0.00038 21 0.00038 23 0.00019 24 0.00134 26 0.00115
144,32.2548,-101.468,1 0.0092 2 0.00038 5 0.00153 8 0.00058 9 0.00019 13 0.00326 15 0.00077 16 0.00153 19 0.00019 21 0.00134 24 0.00134 28 0.00038 32 0.00038 35 0.00019 36 0.00019
145,33.5708,-84.2714,1 0.01016 2 0.00038 3 0.00038 5 0.00019 7 0.00019 11 0.00058 13 0.00786 15 0.00019 16 0.00038 20 0.00019 21 0.00058 23 0.00019 24 0.00115 26 0.00038 32 0.00192
146,42.3755,-71.2123,1 0.00805 2 0.00038 5 0.00019 8 0.00019 13 0.00383 15 0.00038 16 0.00096 20 0.00038 21 0.00019 22 0.00019 24 0.00173 26 0.00019 30 0.00019 32 0.00058 34 0.00019
147,41.0719,-81.5276,1 0.00959 2 0.00038 5 0.00077 8 0.00019 13 0.00403 15 0.00115 16 0.00077 23 0.00019 24 0.00077 32 0.00077 34 0.00038 36 0.00058 37 0.00134 39 0.00019 43 0.00115
148,32.3863,-90.1395,1 0.0186 2 0.00058 3 0.00058 4 0.00058 5 0.00115 11 0.00038 13 0.00709 15 0.00058 16 0.00211 17 0.00019 21 0.00153 23 0.00038 24 0.00441 26 0.00153 28 0.00019
149,38.7975,-90.5352,1 0.01054 2 0.00058 3 0.00038 4 0.00038 5 0.00115 8 0.00038 11 0.00096 12 0.00019 13 0.00537 14 0.00019 15 0.00134 16 0.00115 20 0.00019 21 0.00058 23 0.00019
150,33.7885,-84.3848,1 0.014 2 0.00019 3 0.00019 4 0.00038 5 0.00077 6 0.00058 8 0.00019 9 0.00019 11 0.00019 13 0.00709 14 0.00038 15 0.00058 16 0.00134 20 0.00058 21 0.00211
151,40.7117,-73.9501,1 0.00729 4 0.00038 5 0.00096 9 0.00019 11 0.00019 13 0.00364 15 0.00038 16 0.00038 21 0.00058 24 0.00115 26 0.00077 28 0.00019 32 0.00115 34 0.00038 36 0.00153
152,32.5094,-84.9536,1 0.0301 2 0.00096 3 0.00058 4 0.00077 5 0.00173 6 0.00019 8 0.00019 11 0.00058 13 0.02435 14 0.00077 15 0.00153 16 0.00307 19 0.00038 21 0.00364 22 0.00019
153,30.1029,-95.9933,1 0.01131 4 0.00019 5 0.00058 6 0.00019 13 0.00786 15 0.00038 16 0.00096 21 0.00096 24 0.00115 28 0.00019 32 0.00096 34 0.00038 36 0.00077 37 0.00134 39 0.00019
154,33.5517,-84.564,1 0.0046 2 0.00019 4 0.00019 5 0.00038 7 0.00019 8 0.00019 13 0.00153 15 0.00058 16 0.00058 21 0.00096 24 0.00077 26 0.00019 27 0.00019 32 0.00019 34 0.00019
155,40.8418,-73.8772,1 0.01246 4 0.00019 5 0.00019 8 0.00019 9 0.00019 13 0.00594 15 0.00115 16 0.00173 19 0.00019 21 0.00077 24 0.0023 26 0.00058 28 0.00019 30 0.00019 32 0.00153
156,29.7353,-95.6331,1 0.00345 3 0.00019 4 0.00019 5 0.00038 11 0.00019 13 0.00479 15 0.00058 20 0.00019 21 0.00077 23 0.00019 24 0.00096 26 0.00058 32 0.00115 34 0.00038 36 0.00077
157,29.5785,-95.7607,1 0.01342 3 0.00038 4 0.00019 5 0.00038 11 0.00019 13 0.01783 14 0.00019 15 0.00038 16 0.00173 21 0.00249 24 0.00077 28 0.00019 32 0.00173 34 0.00038 37 0.00038
158,42.2946,-83.6855,1 0.00901 2 0.00058 3 0.00058 4 0.00019 5 0.00096 11 0.00019 13 0.01035 15 0.00077 16 0.00173 18 0.00038 21 0.00134 24 0.00077 32 0.00115 34 0.00019 36 0.00038
159,39.9821,-75.2374,1 0.03317 2 0.00038 3 0.00134 4 0.00077 5 0.00096 6 0.00019 7 0.00019 9 0.00058 11 0.00096 13 0.02262 14 0.00077 15 0.00096 16 0.00575 21 0.00096 23 0.00058
160,29.7317,-95.4881,1 0.01169 2 0.00038 3 0.00038 4 0.00058 5 0.00038 8 0.00019 12 0.00038 13 0.0069 15 0.00058 16 0.00096 21 0.00096 22 0.00019 24 0.00115 26 0.00058 28 0.00019
161,42.4888,-83.2237,1 0.00978 2 0.00038 4 0.00019 5 0.00038 8 0.00038 13 0.00498 15 0.00019 16 0.00058 18 0.00019 24 0.00173 32 0.00077 34 0.00077 36 0.00038 37 0.00096 39 0.00019
162,34.0052,-81.0524,1 0.01265 4 0.00019 5 0.00038 7 0.00019 8 0.00019 10 0.00019 13 0.00748 15 0.00134 16 0.00115 20 0.00019 24 0.0023 26 0.00096 28 0.00038 32 0.0023 34 0.00058
163,42.0907,-72.5558,1 0.01591 3 0.00077 4 0.00038 5 0.00058 7 0.00058 8 0.00019 11 0.00058 12 0.00038 13 0.0069 14 0.00058 15 0.00019 16 0.00134 18 0.00019 21 0.00038 24 0.00268
164,41.5756,-109.267,1 0.00326 2 0.00019 4 0.00058 5 0.00058 12 0.00038 13 0.00709 14 0.00019 15 0.00115 16 0.00096 21 0.00173 23 0.00019 24 0.00019 26 0.00038 30 0.00019 32 0.00019
165,38.9603,-77.0282,1 0.01054 3 0.00038 5 0.00077 7 0.00019 11 0.00019 13 0.00479 15 0.00077 16 0.00019 20 0.00019 21 0.00019 24 0.00077 26 0.00038 27 0.00019 32 0.00134 34 0.00038
166,45.1077,-93.199,1 0.02857 2 0.00038 3 0.00096 4 0.00096 5 0.00211 7 0.00038 8 0.00019 11 0.00077 12 0.00019 13 0.00997 14 0.00019 15 0.00173 16 0.00441 18 0.00038 20 0.00019
167,36.1632,-86.8234,1 0.01093 2 0.00019 3 0.00019 4 0.00019 5 0.00096 9 0.00019 12 0.00038 13 0.00575 15 0.00115 16 0.00077 20 0.00019 23 0.00019 24 0.00153 26 0.00077 32 0.00173
168,33.5836,-84.5255,1 0.01208 2 0.00058 3 0.00019 4 0.00038 5 0.00173 7 0.00019 8 0.00038 12 0.00019 13 0.00652 15 0.00096 16 0.00077 21 0.00192 24 0.0023 26 0.00058 28 0.00058
169,37.4727,-76.3721,1 0.00173 3 0.00019 4 0.00038 5 0.00058 11 0.00019 13 0.00211 15 0.00058 16 0.00115 18 0.00038 21 0.00115 24 0.00115 26 0.00038 32 0.00019 34 0.00019 36 0.00077
170,40.9234,-73.8134,1 0.00211 2 0.00019 5 0.00019 7 0.00019 8 0.00019 9 0.00019 11 0.00019 12 0.00019 13 0.0069 14 0.00038 15 0.00096 16 0.00173 21 0.00077 24 0.00153 27 0.00019
171,41.5134,-74.0378,1 0.01438 2 0.00038 3 0.00096 4 0.00058 5 0.00115 7 0.00019 8 0.00058 9 0.00019 11 0.00077 13 0.01879 14 0.00019 15 0.00077 16 0.00326 19 0.00019 20 0.00077
172,40.6639,-73.949,1 0.00939 2 0.00019 4 0.00038 5 0.00077 6 0.00019 7 0.00038 9 0.00019 11 0.00019 13 0.01476 14 0.00019 15 0.00134 16 0.00268 18 0.00019 20 0.00019 21 0.00096
173,30.5424,-91.1545,1 0.01687 2 0.00038 3 0.00038 4 0.00019 5 0.00077 7 0.00019 8 0.00019 11 0.00019 13 0.00939 15 0.00058 16 0.00058 21 0.00115 24 0.00096 28 0.00019 32 0.00096
174,40.6587,-73.9475,1 0.00441 2 0.00077 4 0.00038 5 0.00019 12 0.00019 13 0.00441 14 0.00019 15 0.00058 16 0.00096 21 0.0023 24 0.00173 26 0.00019 32 0.00019 34 0.00096 36 0.00019
175,40.7482,-74.2293,1 0.01112 4 0.00019 5 0.00019 7 0.00019 8 0.00038 13 0.00824 15 0.00038 16 0.00038 21 0.00096 24 0.00038 26 0.00115 27 0.00038 32 0.00115 34 0.00058 36 0.00058
176,38.9222,-77.0245,1 0.01265 2 0.00019 3 0.00077 4 0.00077 5 0.00077 12 0.00019 13 0.01035 14 0.00038 15 0.00038 16 0.00134 18 0.00077 20 0.00038 21 0.00019 24 0.00192 26 0.00115
177,41.8969,-87.7648,1 0.03432 2 0.00058 3 0.00019 4 0.00077 5 0.00173 6 0.00019 7 0.00038 8 0.00019 11 0.00019 13 0.014 15 0.00134 16 0.00134 18 0.00019 21 0.00383 23 0.00173
178,44.9684,-124.012,1 0.03029 2 0.00077 3 0.00038 4 0.00096 5 0.00153 7 0.00058 8 0.00038 11 0.00058 12 0.00038 13 0.01764 14 0.00058 15 0.00134 16 0.00192 18 0.00019 20 0.00019
179,40.8021,-73.961,1 0.00575 2 0.00019 3 0.00038 4 0.00058 5 0.00019 7 0.00019 13 0.00844 14 0.00038 15 0.00038 16 0.00115 21 0.00134 23 0.00019 24 0.00077 26 0.00019 32 0.00115
180,40.6802,-73.878,1 0.0184 2 0.00077 3 0.00134 4 0.00058 5 0.00173 7 0.00038 8 0.00019 9 0.00019 13 0.02013 14 0.00038 15 0.00058 16 0.00019 21 0.00115 23 0.00038 24 0.00096
181,32.2226,-110.97,1 0.01054 2 0.00038 5 0.00019 6 0.00019 7 0.00038 8 0.00038 13 0.01361 15 0.00019 16 0.00096 24 0.00249 26 0.00058 28 0.00038 32 0.00115 34 0.00173 36 0.00058
182,41.4822,-81.79,1 0.00115 4 0.00019 5 0.00153 12 0.00038 13 0.00594 14 0.00019 16 0.00077 21 0.00058 23 0.00019 24 0.00038 34 0.00019 37 0.00038 48 0.00019 49 0.00019 53 0.00019
183,40.6619,-73.9597,1 0.00383 2 0.00038 3 0.00019 4 0.00019 8 0.00019 9 0.00019 13 0.00633 15 0.00058 16 0.00038 21 0.00077 23 0.00019 24 0.00115 26 0.00019 34 0.00019 36 0.00058
184,33.7481,-84.4166,1 0.00383 2 0.00019 4 0.00019 5 0.00058 12 0.00019 13 0.00422 15 0.00038 24 0.00058 26 0.00096 28 0.00038 30 0.00019 32 0.00115 36 0.00038 37 0.00058 39 0.00019
185,40.8822,-73.8873,1 0.01649 2 0.00038 3 0.00058 4 0.00038 5 0.00134 7 0.00019 8 0.00058 9 0.00038 11 0.00019 13 0.01687 15 0.00192 16 0.00096 21 0.00307 24 0.00211 26 0.00038
186,40.7369,-73.9933,1 0.0046 2 0.00019 5 0.00038 9 0.00019 11 0.00019 13 0.00326 14 0.00019 15 0.00019 16 0.00058 21 0.00096 24 0.00038 26 0.00019 28 0.00038 32 0.00173 34 0.00096
187,35.7656,-78.6355,1 0.01495 3 0.00019 4 0.00019 5 0.00019 7 0.00019 8 0.00019 13 0.0046 14 0.00019 15 0.00019 16 0.00192 21 0.00096 24 0.00077 26 0.00038 32 0.00134 34 0.00115
188,40.4727,-74.4302,1 0.01917 2 0.00019 3 0.00019 4 0.00077 5 0.00077 6 0.00019 7 0.00019 13 0.00671 15 0.00115 16 0.00058 21 0.00192 23 0.00038 24 0.00115 26 0.00077 32 0.00096
189,42.2714,-71.1054,1 0.01457 2 0.00038 3 0.00077 4 0.00038 5 0.00096 7 0.00058 8 0.00038 9 0.00038 12 0.00038 13 0.01304 14 0.00038 15 0.00173 16 0.00192 18 0.00019 20 0.00019
190,36.7886,-76.3632,1 0.00613 4 0.00019 5 0.00038 13 0.00441 15 0.00019 16 0.00077 21 0.00249 24 0.00134 26 0.00058 27 0.00019 32 0.00019 34 0.00019 36 0.00077 37 0.00211 39 0.00058
191,40.8823,-73.8222,1 0.02013 2 0.00038 4 0.00019 5 0.00173 7 0.00019 8 0.00019 13 0.00671 15 0.00153 16 0.00134 21 0.00134 24 0.00249 26 0.00096 32 0.00173 34 0.00019 36 0.00153
192,39.1882,-75.5408,1 0.01016 2 0.00019 4 0.00077 5 0.00038 7 0.00019 12 0.00038 13 0.00805 15 0.00096 16 0.00058 21 0.00096 24 0.00038 26 0.00019 32 0.00096 34 0.00019 36 0.00019
193,44.7062,-63.8487,1 0.01591 2 0.00019 5 0.00058 6 0.00019 13 0.02933 14 0.00019 16 0.00096 24 0.00115 26 0.00019 32 0.00019 34 0.00077 37 0.00096 42 0.00019 56 0.00019 58 0.00786
194,37.5639,-77.5426,1 0.01304 2 0.00019 4 0.00058 5 0.00096 8 0.00019 13 0.01342 14 0.00019 15 0.00077 16 0.00077 21 0.00192 23 0.00019 24 0.00173 27 0.00038 32 0.00077 34 0.00019
195,40.6326,-73.9055,1 0.01457 2 0.00019 3 0.00077 4 0.00038 5 0.00134 7 0.00019 8 0.00058 11 0.00058 12 0.00038 13 0.01687 15 0.00153 16 0.00249 19 0.00019 21 0.00556 23 0.00038
196,38.4853,-122.741,1 0.01438 2 0.00058 5 0.00134 13 0.00613 15 0.00019 16 0.00038 19 0.00019 20 0.00077 21 0.00115 24 0.00077 25 0.00019 26 0.00019 28 0.00019 32 0.00058 34 0.00038
197,35.0175,-89.8272,1 0.00288 3 0.00019 5 0.00038 8 0.00077 11 0.00019 13 0.00268 14 0.00019 15 0.00019 16 0.00038 18 0.00019 21 0.00019 24 0.00058 32 0.00019 34 0.00038 36 0.00058
198,42.3599,-71.1187,1 0.02454 2 0.00115 3 0.00058 4 0.00077 5 0.00115 9 0.00038 11 0.00019 13 0.0138 14 0.00019 15 0.00115 16 0.00134 21 0.00403 23 0.00019 24 0.00115 25 0.00038
199,40.2707,-74.8402,1 0.01285 5 0.00096 7 0.00019 8 0.00019 12 0.00019 13 0.00671 15 0.00058 16 0.00096 21 0.00019 24 0.00019 26 0.00058 27 0.00077 30 0.00019 32 0.00077 34 0.00038
200,38.965,-76.9441,1 0.01821 2 0.00115 4 0.00038 5 0.00077 6 0.00038 8 0.00019 11 0.00038 13 0.02301 14 0.00019 15 0.00115 16 0.00134 21 0.00441 23 0.00019 24 0.00249 26 0.00249
201,34.0137,-118.29,1 0.0115 4 0.00019 5 0.00077 8 0.00019 13 0.00844 15 0.00077 16 0.00058 18 0.00038 20 0.00019 21 0.00019 24 0.00115 27 0.00019 28 0.00038 32 0.00096 34 0.00134
202,40.0083,-75.2047,1 0.00863 2 0.00019 3 0.00019 4 0.00058 5 0.00077 7 0.00019 8 0.00019 12 0.00058 13 0.00307 15 0.00115 16 0.00115 18 0.00058 20 0.00038 21 0.00153 23 0.00019
203,33.8256,-118.329,1 0.00498 4 0.00019 5 0.00058 7 0.00019 13 0.0046 15 0.00096 16 0.00115 20 0.00019 21 0.00211 23 0.00038 24 0.00096 26 0.00038 27 0.00038 28 0.00019 32 0.00096
204,43.7169,-79.5146,1 0.01112 2 0.00077 4 0.00019 5 0.00153 7 0.00019 8 0.00019 11 0.00019 12 0.00096 13 0.01074 14 0.00019 15 0.00058 16 0.00115 18 0.00019 20 0.00019 21 0.00096
205,40.6024,-74.2813,1 0.00556 4 0.00058 5 0.00096 7 0.00019 13 0.00383 15 0.00077 16 0.00115 20 0.00038 21 0.00134 23 0.00038 24 0.00096 26 0.00038 28 0.00115 30 0.00038 32 0.00058
206,32.6638,-97.0113,1 0.00249 2 0.00038 3 0.00019 5 0.00038 12 0.00019 13 0.0023 15 0.00038 16 0.00058 21 0.00077 24 0.00077 26 0.00019 27 0.00038 28 0.00019 29 0.00019 32 0.00077
207,40.7619,-73.9743,1 0.00844 3 0.00019 4 0.00038 5 0.00077 6 0.00019 9 0.00019 13 0.00422 14 0.00038 15 0.00038 16 0.00096 21 0.00077 23 0.00019 24 0.00096 25 0.00019 26 0.00019
208,41.9582,-85.0078,1 0.01668 2 0.00038 3 0.00019 5 0.00115 6 0.00019 8 0.00038 12 0.00019 13 0.00729 14 0.00038 15 0.00134 16 0.00153 20 0.00077 21 0.00134 23 0.00058 24 0.00345
209,42.526,-83.3879,1 0.00767 2 0.00038 5 0.00077 8 0.00019 11 0.00058 13 0.00901 15 0.00019 16 0.00115 18 0.00019 20 0.00019 21 0.00077 24 0.00019 26 0.00019 32 0.00019 34 0.00038
210,34.0903,-118.385,1 0.01975 2 0.00038 3 0.00038 4 0.00058 5 0.00058 7 0.00038 8 0.00019 11 0.00019 13 0.01016 14 0.00019 15 0.00058 16 0.00077 20 0.00019 21 0.00211 24 0.0023
211,30.4911,-84.2522,1 0.00901 2 0.00115 4 0.00019 5 0.00019 6 0.00019 12 0.00019 13 0.00959 14 0.00019 15 0.00058 16 0.00134 20 0.00019 21 0.00038 24 0.00192 26 0.00077 32 0.00134
212,40.6454,-73.8842,1 0.01879 3 0.00019 4 0.00077 5 0.00058 8 0.00038 13 0.00863 15 0.00058 16 0.00326 21 0.00096 24 0.00019 26 0.00038 27 0.00019 28 0.00019 32 0.00096 35 0.00038
213,40.595,-73.7519,1 0.0161 2 0.00058 3 0.00019 4 0.00134 5 0.00307 6 0.00019 8 0.00058 9 0.00019 11 0.00058 12 0.00019 13 0.01572 15 0.00153 16 0.00383 19 0.00058 20 0.00134
214,41.1066,-80.6448,1 0.0232 2 0.00115 3 0.00038 4 0.00058 5 0.00173 8 0.00058 13 0.0163 14 0.00019 15 0.00134 16 0.00134 20 0.00058 21 0.00268 24 0.00345 25 0.00038 26 0.00115
215,25.7219,-80.3338,1 0.01361 4 0.00019 5 0.00019 8 0.00019 13 0.00652 15 0.00038 16 0.00096 18 0.00019 20 0.00019 21 0.00038 24 0.00077 28 0.00019 30 0.00019 32 0.00077 34 0.00019
216,41.5248,-81.5882,1 0.02147 2 0.00038 3 0.00173 4 0.00096 5 0.00249 8 0.00058 11 0.00038 12 0.00058 13 0.00939 14 0.00077 15 0.00058 16 0.00192 18 0.00019 20 0.00019 21 0.00729
217,29.7929,-95.2174,1 0.00498 8 0.00019 12 0.00019 13 0.00326 16 0.00058 21 0.00077 24 0.00019 32 0.00019 34 0.00038 36 0.00058 37 0.00058 39 0.00058 51 0.00019 56 0.00058 57 0.00019
218,29.709,-95.5083,1 0.01074 4 0.00019 5 0.00038 7 0.00019 12 0.00038 13 0.00479 14 0.00038 15 0.00038 16 0.00077 21 0.00058 24 0.0023 26 0.00058 27 0.00019 28 0.00019 32 0.00058
219,34.0285,-81.1001,1 0.00268 5 0.00058 13 0.0023 15 0.00019 16 0.00058 21 0.00019 24 0.00038 26 0.00019 28 0.00019 32 0.00038 34 0.00019 36 0.00134 37 0.00096 39 0.00038 41 0.00019
220,43.3915,-124.26,1 0.00844 3 0.00058 4 0.00019 5 0.00019 7 0.00019 13 0.00709 14 0.00019 15 0.00153 16 0.00096 21 0.00268 23 0.00019 24 0.00115 26 0.00019 27 0.00038 28 0.00058
221,36.0028,-79.8063,1 0.01591 2 0.00019 5 0.00134 8 0.00019 11 0.00019 12 0.00058 13 0.00939 14 0.00019 15 0.00077 16 0.00019 21 0.00153 24 0.00153 26 0.00077 28 0.00038 32 0.00249
222,33.5785,-85.0973,1 0.0186 2 0.00058 3 0.00058 4 0.00019 5 0.00077 8 0.00019 13 0.0115 14 0.00019 15 0.00115 16 0.00192 18 0.00019 19 0.00019 20 0.00115 21 0.00115 24 0.00134
223,42.8466,-78.8306,1 0.00479 5 0.00058 6 0.00019 8 0.00019 12 0.00077 13 0.00671 15 0.00038 16 0.00096 21 0.00077 23 0.00019 24 0.00038 26 0.00019 29 0.00019 32 0.00096 36 0.00058
224,38.4761,-121.433,1 0.02799 2 0.00058 3 0.00153 4 0.00173 5 0.00192 8 0.00019 9 0.00038 10 0.00019 11 0.00058 13 0.02607 14 0.00038 15 0.00153 16 0.00115 18 0.00038 20 0.00019
225,33.8427,-84.6163,1 0.0441 4 0.00019 5 0.00153 7 0.00019 11 0.00038 12 0.00038 13 0.0138 14 0.00038 15 0.0023 16 0.00211 18 0.00019 20 0.00058 21 0.00556 23 0.00019 24 0.00268
226,29.9842,-95.6483,1 0.01591 3 0.00019 4 0.00038 5 0.00038 8 0.00019 11 0.00019 13 0.00729 15 0.00038 16 0.00077 21 0.00058 23 0.00019 24 0.00077 26 0.00019 32 0.00058 34 0.00019
227,42.4639,-83.2159,1 0.01054 2 0.00019 4 0.00058 5 0.00019 7 0.00038 13 0.00288 15 0.00019 16 0.00077 18 0.00019 20 0.00019 21 0.00134 24 0.00134 25 0.00019 26 0.00077 32 0.00077
228,42.3506,-83.0469,1 0.01169 2 0.00019 4 0.00019 5 0.00134 7 0.00019 8 0.00019 13 0.00345 14 0.00019 15 0.00038 16 0.00058 18 0.00019 21 0.00115 24 0.00173 26 0.00019 32 0.00192
229,41.6547,-72.7763,1 0.01189 2 0.00077 4 0.00019 5 0.00173 7 0.00019 8 0.00019 9 0.00038 11 0.00019 13 0.00556 15 0.00058 16 0.00077 20 0.00019 21 0.00249 24 0.00115 27 0.00019
230,38.929,-94.3974,1 0.02013 2 0.00019 3 0.00038 4 0.00019 5 0.00134 6 0.00019 8 0.00019 11 0.00038 13 0.01265 14 0.00019 15 0.00058 16 0.00058 18 0.00019 21 0.00173 24 0.00096
231,40.8051,-73.5637,1 0.02032 5 0.00058 8 0.00058 11 0.00077 13 0.01361 15 0.00115 16 0.00383 19 0.00019 21 0.00211 24 0.00288 26 0.00096 27 0.00019 30 0.00019 32 0.0023 34 0.00077
232,40.1433,-82.9819,1 0.02051 2 0.00038 3 0.00058 4 0.00058 5 0.00173 7 0.00019 8 0.00038 11 0.00115 13 0.01265 14 0.00038 15 0.00096 16 0.0023 18 0.00038 21 0.00211 23 0.00058
233,40.7119,-73.792,1 0.01572 2 0.00038 3 0.00058 4 0.00096 5 0.00115 7 0.00019 8 0.00019 12 0.00019 13 0.00729 15 0.00058 16 0.00134 19 0.00019 21 0.00096 24 0.00192 26 0.00019
234,34.29,-85.0126,1 0.00786 2 0.00019 4 0.00019 8 0.00019 13 0.00383 15 0.00019 18 0.00019 20 0.00038 21 0.00019 24 0.00077 26 0.00019 28 0.00019 32 0.00134 36 0.00058 37 0.00096
235,41.7867,-72.7423,1 0.0209 2 0.00077 3 0.00173 4 0.00058 5 0.00288 6 0.00019 7 0.00019 8 0.00058 11 0.00077 13 0.01745 15 0.00211 16 0.00077 20 0.00019 21 0.00383 23 0.00077
236,42.5049,-83.1894,1 0.01208 3 0.00019 4 0.00038 5 0.00134 11 0.00058 13 0.00786 15 0.00019 16 0.00173 18 0.00019 24 0.0023 26 0.00115 32 0.00134 34 0.00077 35 0.00019 36 0.00019
